label,T1R1SC1,T1R1SC2,T1R1SC3,T1R1SC4,T1R1SC5,T1R1SC6,T1R1SC7,T1R1SC8,T1R1SC9,T1R1SC10,T1R1SC11,T1R1SC12,T1R1SC13,T1R1SC14,T1R1SC15,T1R1SC16,T1R1SC17,T1R1SC18,T1R1SC19,T1R1SC20,T1R1SC21,T1R1SC22,T1R1SC23,T1R1SC24,T1R1SC25,T1R1SC26,T1R1SC27,T1R1SC28,T1R1SC29,T1R1SC30,T1R2SC1,T1R2SC2,T1R2SC3,T1R2SC4,T1R2SC5,T1R2SC6,T1R2SC7,T1R2SC8,T1R2SC9,T1R2SC10,T1R2SC11,T1R2SC12,T1R2SC13,T1R2SC14,T1R2SC15,T1R2SC16,T1R2SC17,T1R2SC18,T1R2SC19,T1R2SC20,T1R2SC21,T1R2SC22,T1R2SC23,T1R2SC24,T1R2SC25,T1R2SC26,T1R2SC27,T1R2SC28,T1R2SC29,T1R2SC30,T1R3SC1,T1R3SC2,T1R3SC3,T1R3SC4,T1R3SC5,T1R3SC6,T1R3SC7,T1R3SC8,T1R3SC9,T1R3SC10,T1R3SC11,T1R3SC12,T1R3SC13,T1R3SC14,T1R3SC15,T1R3SC16,T1R3SC17,T1R3SC18,T1R3SC19,T1R3SC20,T1R3SC21,T1R3SC22,T1R3SC23,T1R3SC24,T1R3SC25,T1R3SC26,T1R3SC27,T1R3SC28,T1R3SC29,T1R3SC30,T2R1SC1,T2R1SC2,T2R1SC3,T2R1SC4,T2R1SC5,T2R1SC6,T2R1SC7,T2R1SC8,T2R1SC9,T2R1SC10,T2R1SC11,T2R1SC12,T2R1SC13,T2R1SC14,T2R1SC15,T2R1SC16,T2R1SC17,T2R1SC18,T2R1SC19,T2R1SC20,T2R1SC21,T2R1SC22,T2R1SC23,T2R1SC24,T2R1SC25,T2R1SC26,T2R1SC27,T2R1SC28,T2R1SC29,T2R1SC30,T2R2SC1,T2R2SC2,T2R2SC3,T2R2SC4,T2R2SC5,T2R2SC6,T2R2SC7,T2R2SC8,T2R2SC9,T2R2SC10,T2R2SC11,T2R2SC12,T2R2SC13,T2R2SC14,T2R2SC15,T2R2SC16,T2R2SC17,T2R2SC18,T2R2SC19,T2R2SC20,T2R2SC21,T2R2SC22,T2R2SC23,T2R2SC24,T2R2SC25,T2R2SC26,T2R2SC27,T2R2SC28,T2R2SC29,T2R2SC30,T2R3SC1,T2R3SC2,T2R3SC3,T2R3SC4,T2R3SC5,T2R3SC6,T2R3SC7,T2R3SC8,T2R3SC9,T2R3SC10,T2R3SC11,T2R3SC12,T2R3SC13,T2R3SC14,T2R3SC15,T2R3SC16,T2R3SC17,T2R3SC18,T2R3SC19,T2R3SC20,T2R3SC21,T2R3SC22,T2R3SC23,T2R3SC24,T2R3SC25,T2R3SC26,T2R3SC27,T2R3SC28,T2R3SC29,T2R3SC30
I13,-21+13j,19+15j,23-12j,34,-38-9j,-19+32j,20+24j,31+4j,17-21j,-7-26j,-18-21j,-25+9j,-9+23j,19+25j,27+17j,25-8j,3-21j,-14-17j,-20+0j,-11+10j,1+16j,13+10j,11+1j,14-11j,-3-14j,-22-3j,-11+13j,10+14j,18-8j,5-19j,-10+23j,27+11j,17-24j,-22-31j,-47+9j,-10+46j,29+31j,37-10j,17-34j,-13-38j,-44-13j,-40+18j,-13+52j,30+38j,47+22j,50-27j,14-53j,-35-38j,-50+1j,-30+40j,8+48j,39+29j,54-18j,13-62j,-56-44j,-49+41j,16+53j,48+3j,10-49j,-33-26j,4-12j,-11-4j,-9+11j,11+16j,18-4j,7-17j,-6-14j,-17+2j,-12+12j,1+16j,22+12j,20-2j,16-22j,-7-23j,-19-16j,-30+8j,-17+25j,13+25j,26+6j,21-19j,1-26j,-19-18j,-34+7j,-10+38j,33+28j,29-28j,-13-33j,-29+3j,1+30j,26+12j,-9+15j,17-2j,2-21j,-16-17j,-21+13j,15+24j,25+2j,15-13j,3-18j,-10-12j,-16-1j,-17+7j,-4+18j,13+15j,15+16j,19-2j,12-20j,-10-27j,-23-11j,-28+13j,-14+27j,20+28j,42+5j,31-32j,-23-51j,-51+5j,-11+45j,32+25j,31-31j,-12-37j,-12+17j,21+13j,20-11j,-8-26j,-32-4j,-21+26j,8+27j,23+9j,20-10j,7-26j,-13-28j,-30-8j,-31+21j,-7+43j,18+38j,47+10j,36-30j,-1-42j,-34-26j,-38+11j,-12+39j,16+38j,37+3j,30-35j,-23-40j,-43+12j,-5+30j,23+12j,18-22j,-6-24j,2-1j,5-4j,-2-10j,-5-2j,-4+7j,13+14j,16-3j,6-12j,-5-10j,-13+1j,-9+13j,4+12j,15+7j,18-10j,5-13j,-11-17j,-15-1j,-10+8j,4+12j,7+3j,6-9j,3-8j,-4+0j,-4+6j,6+2j,5-6j,-7-1j,-4+6j,6+5j,4-2j
I13,-19+8j,23+16j,30-17j,-9-34j,-38+1j,-12+35j,26+31j,29-9j,8-29j,-17-26j,-21-6j,-24+17j,3+32j,29+16j,36+3j,16-30j,-12-25j,-25-5j,-15+17j,1+19j,14+15j,16+3j,11-14j,3-22j,-19-7j,-14+13j,6+22j,21+0j,6-19j,-16-11j,30+14j,8-33j,-29-16j,-37+26j,16+49j,52+1j,19-43j,-18-37j,-41-9j,-33+28j,-3+53j,41+33j,52-15j,25-55j,-4-54j,-46-32j,-57+22j,-13+56j,31+43j,53+1j,29-43j,-13-60j,-54-26j,-55+44j,17+73j,72+3j,20-59j,-40-30j,-36+40j,16+43j,-11+15j,13+4j,4-16j,-9-15j,-21+3j,-6+21j,19+8j,17-3j,9-14j,-7-17j,-25-12j,-21+14j,-1+27j,21+21j,27+5j,21-17j,-2-31j,-27-14j,-25+9j,-6+28j,22+19j,35-2j,17-29j,-27-35j,-43+11j,-1+44j,38+8j,13-30j,-29-18j,-24+17j,-7+13j,21+0j,4-23j,-26-16j,-26+24j,16+30j,24+2j,12-17j,-5-21j,-15-7j,-20+1j,-14+12j,4+18j,16+13j,23+4j,24-15j,3-29j,-27-21j,-33+1j,-17+32j,16+32j,34+13j,35-25j,-9-51j,-60-18j,-33+47j,34+39j,46-10j,-13-47j,-42-10j,21+14j,6-21j,-18-20j,-29+10j,7,25+11j,24-18j,-1-29j,-20-20j,-26+2j,-18+23j,8+34j,35+19j,41-18j,30-35j,-18-48j,-51-11j,-32+31j,7+46j,34+23j,40-15j,9-41j,-27-38j,-49+7j,-5+49j,43+18j,26-20j,-16-31j,-27+9j,-3+27j,1-1j,-4-3j,2+8j,10+5j,11-10j,-7-12j,-10+7j,1+13j,10+9j,12-4j,4-10j,-9-9j,-16+4j,-7+15j,-1+16j,14+6j,11-12j,-1-9j,-10-2j,-7+3j,-2+7j,8+4j,6-2j,-1-5j,-8+5j,5+10j,3-4j,10,-7+5j,1+7j
I13,22+4j,3-26j,-21-15j,-22+25j,26+27j,37-9j,12-31j,-18-19j,-22+4j,-17+23j,-1+26j,18+18j,28-8j,14-28j,5-27j,-22-19j,-25+8j,-7+23j,4+15j,18+3j,13-7j,7-13j,-5-13j,-14-5j,-17+8j,-1+20j,16+9j,14-10j,-10-16j,-15+0j,16+23j,28-22j,-15-37j,-36-4j,-28+34j,25+38j,44-1j,24-29j,-5-42j,-32-25j,-43+11j,-20+42j,17+47j,49+21j,55-2j,29-44j,-18-53j,-48-22j,-49+23j,-15+44j,25+41j,53+13j,48-32j,1-60j,-66-24j,-45+52j,25+52j,47-2j,45,-36-26j,7+13j,15-12j,-6-22j,-17-1j,-10+10j,9+15j,19+2j,14-8j,7-18j,-9-13j,-20-1j,-16+17j,3,19+17j,29+7j,20-19j,-2-30j,-20-18j,-30+7j,-13+21j,9+26j,28+11j,29-15j,2-35j,-40-15j,-27+33j,19+30j,29-7j,-7-29j,-25-11j,15-12j,-16-16j,-20+13j,3+25j,29+5j,12-22j,-13-18j,-23-2j,-12+12j,-1+10j,7+12j,12+8j,17-5j,13-13j,4-23j,-15-24j,-24-4j,-22+17j,-2+30j,20+25j,31+1j,23-24j,-3-40j,-46-21j,-46+34j,13+52j,44+4j,21-35j,-37-30j,-35+16j,4+18j,18-7j,4-19j,-26-10j,-23+18j,4+27j,24+15j,23-5j,9-25j,-11-27j,-26-15j,-32+14j,-13+32j,20+34j,30+27j,46-13j,15-48j,-24-37j,-40-6j,-31+27j,4+40j,30+26j,41-9j,16-38j,-40-29j,-37+20j,-1+30j,26+13j,8-23j,-12-21j,-1-5j,-6+2j,5+7j,5-3j,-1-11j,-12-3j,-7+13j,2+13j,13+2j,9-10j,-1-14j,-14-7j,-13+2j,-4+14j,-3+13j,12+7j,13-11j,11,-6-7j,-8+2j,-2+9j,5+5j,7-1j,-1-5j,-11+1j,-3+9j,5+2j,4-4j,-12-5j,-5+4j
I13,8-17j,-32-3j,-15+25j,23+22j,27-18j,-13-35j,-28-10j,-21+14j,2+17j,19+11j,24-5j,14-18j,-13-22j,-28-9j,-29+9j,-12+24j,16+18j,23+0j,14-12j,-2-13j,-8-7j,-17+1j,-12+13j,-2+16j,15+3j,14-19j,-1-22j,-14-6j,-8+14j,12+12j,29-9j,-19-25j,-33+3j,-11+35j,41+26j,40-24j,43,-34-21j,-46+9j,-23+38j,11+42j,44+13j,44-29j,8-56j,-10-50j,-49-14j,-46+34j,-4+57j,34+39j,46-3j,27-45j,-15-53j,-48-26j,-49+33j,16+64j,66+7j,26-50j,-31-35j,-37+33j,9+44j,17-2j,-12-10j,-17+4j,-4+16j,14+16j,14-4j,5-19j,-14-13j,-24-6j,-19+11j,-1+20j,21+14j,26-5j,12-27j,4-24j,-24-13j,-28+10j,-10+28j,13+24j,26+4j,22-23j,-4-30j,-26-15j,-30+20j,7+39j,38+1j,12-34j,-23-19j,-21+24j,11+25j,-9-16j,-16+18j,9+23j,27-3j,5-35j,-22-10j,-20+9j,-2+21j,11+12j,16+0j,14-10j,2-18j,-9-17j,-21-2j,-18-1j,-17+14j,6+26j,17+12j,27-8j,12-26j,-16-29j,-37-10j,-34+21j,4+49j,51+16j,30-40j,-22-38j,-43+7j,1+38j,34+16j,20+0j,-3-15j,-19-6j,-17+24j,16+18j,24-2j,13-25j,-12-26j,-26-4j,-20+9j,-15+27j,20+33j,31-1j,33-20j,20-38j,-29-46j,-49+4j,-27+36j,7+40j,40+21j,35-20j,4-33j,-23-34j,-49+10j,-5+49j,33+18j,28-16j,-7-27j,-29+7j,-4+23j,-4+1j,4+10j,10-3j,-5-10j,-12-4j,-4+12j,10+6j,12-5j,10,-7-9j,-16-2j,-8+15j,5+8j,14+10j,18-4j,1-21j,-13-9j,-14+5j,-6+9j,7+12j,8-3j,-2-4j,-3-7j,-9+2j,5+10j,5-4j,1-4j,-6+1j,-2+7j,8+0j
I13,21+14j,2-29j,-28-15j,-21+22j,26+33j,34-12j,6-33j,-19-25j,-32+8j,-11+27j,15+27j,25+4j,26-17j,-6-32j,-22-21j,-30+6j,-16+19j,12+24j,19+6j,17-11j,1-19j,-8-15j,-15-2j,-16+19j,4+18j,20+4j,11-17j,-11-15j,-22+10j,-3+20j,-31+7j,12+29j,34-9j,17-44j,-41-31j,-44+29j,9+50j,44+20j,36-17j,11-42j,-26-38j,-52-6j,-34+43j,13+53j,33+47j,59-2j,34-55j,-18-50j,-56-14j,-42+34j,-7+51j,39+37j,62-16j,18-66j,-58-49j,-57+43j,20+57j,55+0j,5-54j,-40-26j,4+18j,12-6j,-5-18j,-19-12j,-12+13j,6+20j,23+3j,14-20j,-4-16j,-16-10j,-19+5j,-13+23j,16+23j,27+3j,28-6j,9-28j,-25-26j,-26+4j,-15+29j,15+26j,26+7j,23-21j,-5-37j,-38-10j,-31+34j,29+34j,34-17j,-4-33j,-34+6j,-9+29j,18-9j,-17-25j,-21+10j,2+30j,27+2j,14-22j,-17-20j,-18+4j,-10+16j,8,13+12j,15+2j,16-15j,1-27j,-11-24j,-27-9j,-23+13j,-1+30j,24+21j,31-2j,20-31j,-11-38j,-44-12j,-43+35j,21+58j,60-4j,13-46j,-39-23j,-28+36j,19+38j,-23-7j,4+20j,25+6j,14-22j,-22-30j,-32+12j,-8+28j,14+25j,28+7j,21-21j,31,-27-24j,-40+4j,-21+40j,2+45j,38+26j,51-20j,10-50j,-31-36j,-43+7j,-23+33j,15+44j,43+6j,27-38j,-24-43j,-44+14j,-3+38j,23+12j,21-24j,-9-26j,-6-6j,-10+2j,4+5j,10+0j,-5-13j,-10+2j,-6+12j,10+12j,15-1j,5-11j,-5-11j,-13-2j,-13+10j,3+14j,10+11j,12-2j,5-18j,-10-12j,-12+2j,-2+10j,3+7j,10-1j,-1-7j,-10+0j,-3+9j,12+4j,5-6j,-7-1j,-2+3j,4+2j
I13,-1-20j,-25+6j,-5+23j,26+18j,25-23j,-15-31j,-33-5j,-18+24j,8+26j,23+16j,21-7j,9-18j,-11-27j,-28-6j,-28+1j,-9+23j,13+23j,26+5j,19-13j,2-16j,-12-11j,-12-3j,-13+5j,-9+14j,9+12j,19-3j,5-18j,-13-11j,-13+12j,1+19j,-16-25j,-22+21j,16+33j,42-3j,22-44j,-32-36j,-44+9j,-18+34j,13+36j,39+14j,42-16j,16-45j,-27-44j,-50-10j,-51+14j,-25+48j,27+47j,49+8j,38-28j,4-48j,-30-37j,-54-3j,-39+43j,16+62j,71+10j,32-64j,-37-46j,-47+17j,9+44j,42+16j,-6-12j,-10+10j,6+17j,20+1j,12-18j,-9-17j,-18+2j,-10+11j,-1+15j,16+10j,21+1j,17-18j,-7-24j,-22-14j,-29+1j,-21+20j,7+26j,22+9j,21-11j,8-26j,-13-23j,-30-7j,-26+24j,9+38j,43+8j,20-40j,-25-26j,-28+15j,12+27j,29+3j,-13-14j,-3+16j,13+10j,26-8j,-1-27j,-26-9j,-20+18j,3+21j,16+10j,18+1j,17-10j,5-19j,-7-17j,-18-5j,-24+2j,-18+20j,1+25j,21+16j,29-4j,16-25j,-5-32j,-30-21j,-41+18j,-12+48j,42+32j,46-26j,-6-45j,-38-10j,-19+43j,21+31j,-7-20j,-24+11j,2+27j,27+8j,21-24j,-9-26j,-23-9j,-23+12j,-9+23j,12+22j,23+10j,29-17j,5-37j,-26-32j,-37-20j,-44+21j,-5+46j,30+33j,41-3j,28-33j,-11-41j,-39-18j,-35+12j,-7+46j,42+23j,34-27j,-7-30j,-28-7j,-4+24j,17+21j,3+4j,-2-8j,-10+1j,-7+4j,5+7j,12+2j,8-11j,-6-12j,-14-3j,-8+6j,-2+12j,12+8j,12-6j,4-18j,-1-14j,-13-5j,-10+11j,1+12j,9+6j,10-4j,10,-9-5j,,2+7j,7+1j,1-9j,-5+0j,-3+3j,10+1j,4-2j
I13,10+18j,14-22j,-13-25j,-27+5j,1+32j,34+11j,23-20j,-2-24j,-21-9j,-20+3j,-11+20j,10+21j,22+2j,16-16j,12-25j,-15-22j,-27+1j,-12+18j,0,11+6j,15-2j,8-10j,-2-13j,-12-8j,-15+8j,1+21j,17+6j,14-12j,-7-14j,-16+1j,-27-9j,-3+27j,28+11j,30-26j,-13-40j,-42-1j,-24+31j,12+37j,36+15j,37-23j,12-42j,-26-35j,-47-5j,-39+36j,-15+45j,26+41j,50-1j,31-39j,-10-46j,-39-25j,-43+16j,-21+47j,24+48j,57+3j,25-59j,-50-42j,-44+22j,7+44j,45-2j,18-37j,-14-5j,-1+10j,15+3j,15-11j,-1-17j,-15-3j,-12+9j,8,11+13j,23-4j,11-17j,-6-20j,-21-13j,-26+10j,-14+20j,7+23j,24+5j,20-15j,-3-25j,-19-20j,-26+6j,-15+26j,11+28j,34+2j,15-36j,-33-23j,-24+18j,11+27j,28-7j,6-26j,18+1j,-2-19j,-16+0j,-11+20j,23+23j,20-13j,-1-21j,-20-12j,-16+2j,-17+10j,6,9+13j,20+0j,18-10j,10-13j,-9-24j,-26-12j,-23+11j,-9+27j,15+26j,30+10j,26-21j,1-38j,-35-24j,-47+32j,16+50j,41+2j,20-32j,-32-23j,-33+20j,-16-13j,-7+18j,18+19j,28-11j,1-25j,-25-13j,-23+10j,-10+24j,15+18j,19+5j,23-17j,2-33j,-22-23j,-38+4j,-39+24j,-5+44j,35+26j,42-12j,16-34j,-18-36j,-37-4j,-31+25j,1+35j,42+19j,31-33j,-16-34j,-29-1j,-10+29j,26+12j,16-12j,5+1j,-1-5j,-6+5j,-1+9j,10+9j,9-12j,-6-13j,-16-5j,-6+8j,-2+6j,12+6j,12-7j,4-12j,-9-9j,-18-4j,-13+10j,3+10j,10+4j,8-3j,1-9j,-9-2j,-7+2j,,9+4j,-2-10j,-7+2j,-1+5j,3+7j,5-5j,-7-4j
I13,13-11j,-19-16j,-23+21j,10+32j,31-6j,38,-27-16j,-26+14j,-3+20j,21+20j,29-5j,11-25j,-10-19j,-28-3j,-31+7j,-7+24j,18+16j,20-2j,14-17j,-9-14j,-13-4j,-14+7j,-7+14j,5+15j,18-2j,6-20j,-14-15j,-15+3j,5+18j,15+6j,29+10j,-2-35j,-27-9j,-25+31j,30+41j,46-12j,11-40j,-24-28j,-44+3j,-21+34j,9+38j,38+17j,48-26j,10-52j,-16-48j,-51-13j,-40+36j,7+56j,39+26j,41-14j,16-46j,-26-44j,-57-2j,-34+51j,45+50j,61-29j,-5-56j,-48-13j,-10+47j,34+32j,14+9j,18,-14-1j,-12+16j,7+21j,17-1j,8-15j,-7-13j,-21-7j,-12+11j,-1+16j,14+12j,29-2j,14-23j,-2-24j,-24-14j,-26+12j,-5+31j,19+16j,23-2j,15-24j,-10-26j,-33-4j,-21+30j,27+31j,36-19j,-8-34j,-31-4j,1,25+16j,2-15j,-19+7j,-1+22j,21+7j,6-29j,-20-11j,-23+13j,-10+15j,7+13j,16-1j,10-6j,13-18j,-10-13j,-16-7j,-23+4j,-15+21j,11+27j,23+8j,24-16j,7-31j,-23-23j,-34+1j,-23+33j,25+41j,55-9j,5-53j,-40-23j,-31+28j,28+35j,38-10j,20+10j,7-18j,-18-15j,-26+18j,8+34j,32+5j,24-18j,-9-26j,-24-8j,-26+6j,-16+31j,18+27j,37+7j,32-28j,16-40j,-32-39j,-46+6j,-21+39j,15+40j,41+4j,30-25j,-7-40j,-34-21j,-41+25j,18+48j,38-1j,11-27j,-20-21j,-15+21j,7+21j,2-1j,3+7j,8-1j,-4-9j,-18+0j,-2+18j,14+15j,9-4j,2-9j,-9-14j,-17+3j,-5+9j,7+15j,15+2j,16-4j,15,-10-6j,-13+5j,-5+10j,9+4j,8-2j,9,-5-4j,-5+3j,9+6j,2-6j,-6-4j,-4+2j,8+7j,5-5j
I13,-17-14j,-13+25j,20+23j,26-8j,32,-34-9j,-22+23j,3+22j,16+11j,24-10j,9-22j,-14-19j,-28-8j,-27+16j,-19+25j,8+23j,25-1j,20-16j,2-21j,-10-10j,-16+6j,-13+14j,-4+18j,4+14j,15-5j,4-20j,-13-19j,-16-1j,2,17+6j,7,33-2j,8-27j,-26-25j,-46+24j,1+50j,34+25j,36-12j,13-45j,-18-41j,-38-16j,-37+18j,-4+51j,33+42j,45+26j,46-24j,9-53j,-36-41j,-49-5j,-34+31j,4+45j,41+34j,55-7j,24-53j,-48-47j,-62+28j,1+57j,43+17j,22-42j,-26-36j,-2+13j,14-3j,1-14j,-11-14j,-23+6j,-4+19j,9+12j,19+1j,16-19j,18,-14-14j,-21-1j,-10+22j,10+26j,19+18j,27-7j,14-25j,-14-24j,-24-7j,-22+13j,-4+24j,18+21j,30-2j,16-33j,-28-29j,-36+17j,6+35j,30+7j,10-28j,-21-18j,-20-1j,7+19j,16+4j,13-26j,-16-18j,-17+11j,-8+21j,13+15j,15-3j,4-11j,3-15j,-10-20j,-21-2j,-17+7j,-17+13j,-1+27j,24+14j,25-8j,13-22j,-12-34j,-34-15j,-32+12j,-17+32j,29+41j,55-7j,8-50j,-34-23j,-37+23j,20+37j,40+1j,-5+16j,18+4j,15-21j,-17-23j,-32+13j,-9+28j,14+21j,29+2j,18-20j,6-27j,-14-29j,-33-2j,-24+22j,-3+37j,16+39j,49+11j,36-35j,-2-41j,-30-32j,-40+8j,-13+34j,14+35j,40+14j,38-35j,-26-46j,-38+1j,-21+28j,20+25j,24-19j,-5-23j,4-4j,-7-1j,3+4j,7+2j,-1-4j,-11-5j,-8+4j,1+10j,10+5j,16-4j,9-13j,-5-10j,-11-5j,-11+9j,-7+13j,11+14j,15-2j,9-9j,12,-6-4j,-1+5j,2+6j,8+5j,7-8j,-14-9j,-4+6j,1+2j,6-1j,-3-8j,-10+4j
I13,14+21j,12-17j,-16-23j,-30+9j,-5+40j,29+17j,16-23j,-8-30j,-21-11j,-24+13j,-8+24j,18+19j,26+6j,19-21j,9-29j,-23-25j,-24+4j,-8+19j,8+15j,20+6j,12-2j,3-14j,-5-13j,-14-5j,-18+9j,3+15j,18+1j,7-16j,-16-14j,-18+2j,8-27j,-29-9j,-10+29j,27+30j,44-13j,1-48j,-38-26j,-37+15j,-12+38j,21+33j,45+5j,37-27j,1-52j,-44-25j,-51-4j,-38+38j,5+54j,42+24j,45-19j,14-45j,-26-47j,-45-10j,-38+39j,16+68j,72+15j,30-57j,-41-35j,-46+21j,14+48j,44+10j,-14-3j,-6+13j,14+4j,14-10j,-7-17j,-23-4j,-16+9j,1+14j,14+11j,15-4j,9-20j,-4-21j,-25-9j,-19+18j,-9+26j,14+22j,27+5j,18-19j,-4-27j,-20-12j,-31+9j,-9+24j,21+25j,42-6j,9-44j,-35-19j,-19+28j,16+25j,27-16j,30,17+9j,2-15j,-23+0j,-11+24j,14+20j,26-9j,2-24j,-14-13j,-11+3j,-12+15j,4+15j,12+10j,19+5j,16-15j,1-26j,-10-20j,-22-6j,-23+17j,-3+28j,23+21j,29+4j,22-29j,-9-42j,-45-13j,-35+39j,28+48j,46-8j,5-43j,-40-9j,-24+27j,10-18j,-26-8j,-15+17j,5+24j,33+2j,13-32j,-16-20j,-22-4j,-21+18j,-2+29j,20+22j,30+2j,25-33j,-10-41j,-24-37j,-45+7j,-24+40j,20+44j,43+5j,27-24j,-2-42j,-34-29j,-41+20j,-7+40j,37+27j,37-30j,-14-34j,-22-1j,-9+28j,16+22j,-1-3j,,-8+0j,-5+11j,10+2j,4-9j,-3-10j,-9-4j,-5+13j,3+13j,13+5j,14-7j,-2-16j,-13-10j,-16-9j,-9+13j,4+16j,15+3j,5-10j,-2-6j,-11-2j,-9+5j,7+7j,5-2j,1-5j,-8-3j,-2+9j,9-4j,2+3j,1+1j
I13,-26+6j,11+23j,24-7j,5-37j,-30-25j,-27+19j,10+34j,24+16j,30-3j,17-18j,-6-16j,-21-8j,-24+7j,-6+27j,1+25j,24+14j,22-11j,6-22j,-7-14j,-13-5j,-14+4j,-11+11j,3+13j,13+9j,21-5j,18,-12-9j,-15+9j,2+22j,15+10j,-24-16j,-15+24j,18+25j,35-8j,12-44j,-33-30j,-38+10j,-17+36j,20+33j,42+12j,45-18j,19-45j,-22-47j,-46-13j,-53+12j,-29+47j,13+52j,45+20j,48-22j,18-48j,-18-46j,-46-14j,-49+29j,-6+67j,61+35j,49-39j,-16-53j,-51-9j,-16+49j,28+34j,14+6j,7-14j,-6-11j,-12+4j,-4+20j,11+15j,12+1j,11-11j,-8-16j,-20-11j,-26-3j,-19+16j,3+26j,19+15j,30+2j,21-20j,2-27j,-20-16j,-30+4j,-16+24j,6+27j,27+10j,31-15j,7-39j,-38-20j,-28+25j,12+32j,30+1j,3-34j,-23-18j,-10+20j,22+4j,8-18j,-14-24j,-30+4j,-5+24j,13+8j,20-6j,15-13j,21,-13-12j,-20-4j,-18+7j,-9+21j,-2+26j,16+18j,24+2j,20-19j,-1-28j,-23-21j,-34-1j,-29+24j,2+38j,38+23j,48-24j,-9-50j,-45-11j,-30+31j,26+31j,37-9j,-9-17j,-18+15j,10+21j,24+4j,18-23j,-17-31j,-34+1j,-20+12j,-4+20j,13+24j,29+8j,28-12j,12-38j,-26-35j,-37-20j,-42+16j,-16+43j,26+42j,43+6j,29-26j,7-35j,-29-30j,-41+6j,-24+35j,29+40j,44-9j,4-30j,-20-11j,-27+17j,1+23j,-5-5j,-1+7j,7+1j,10-5j,-4-12j,-12+6j,6+13j,7+12j,9+3j,10-8j,-2-15j,-9-12j,-16+5j,-5+16j,2+12j,12+7j,14-5j,2-15j,-8-10j,-7+1j,-5+3j,5+7j,7+0j,4-2j,-6-4j,-4+2j,6+1j,4-8j,3+1j,-2+4j
I13,-3-21j,-24+10j,12+24j,31-1j,16-39j,-25-16j,-27+15j,-3+31j,15+21j,26+4j,19-13j,26,-19-17j,-27+5j,-19+20j,8+33j,21+15j,16-9j,2-20j,-8-17j,-13-6j,-10+5j,-3+12j,9+17j,20+9j,10-11j,-8-14j,-20+2j,-5+18j,14+15j,16-26j,-32-10j,-17+22j,12+36j,46+1j,21-40j,-26-36j,-37-4j,-26+29j,6+40j,40+25j,49-8j,27-44j,-21-46j,-37-35j,-53+6j,-29+46j,17+47j,44+15j,44-25j,16-47j,-23-41j,-55-3j,-39+51j,33+66j,59-8j,7-55j,-45-26j,-36+34j,15+40j,-15-12j,-6+19j,9+8j,15-3j,-1-17j,-12-14j,-16+4j,-7+12j,9+14j,18+2j,19-16j,4-23j,-16-21j,-27+4j,-22+12j,-6+23j,21+20j,26-2j,13-20j,-9-27j,-24-15j,-25+10j,-7+32j,28+24j,42-21j,-7-38j,-35-2j,-12+30j,25+16j,22-17j,-15-10j,-9+20j,18+8j,12-23j,-9-22j,-29+1j,-10+24j,10+21j,15+2j,19-8j,6-20j,-7-14j,-9-12j,-26+7j,-20+16j,-2+20j,15+23j,27+4j,21-18j,29,-23-24j,-34+5j,-23+34j,20+46j,51+5j,21-51j,-32-34j,-38+15j,12+41j,38+13j,15-13j,-22-10j,-19+14j,-3+26j,33+13j,21-26j,-8-23j,-15-12j,-27+4j,-12+25j,5+25j,26+20j,40-13j,14-37j,-6-43j,-39-23j,-44+14j,-12+48j,29+33j,35+2j,28-26j,43,-37-20j,-32+21j,-1+49j,43+13j,18-30j,-13-23j,-25+7j,-4+26j,-3-3j,2,-4-1j,-8+13j,11+5j,9-7j,11,-7-9j,-14+7j,-3+10j,4+12j,16+4j,9-17j,-2-13j,-11-12j,-16+4j,-7+12j,11+12j,12-3j,4-6j,-1-6j,-8-5j,-3+7j,7+0j,9+0j,-2-7j,-9+2j,3+7j,5-2j,1-7j
